id,customer_id,channel,date,interaction_type
1440,670,Web,2025-03-10,Upsell
1441,431,Chat,2024-03-09,Upsell
1442,207,Email,2024-08-29,Feedback
1443,531,Email,2024-02-27,Feedback
1444,170,Chat,2024-01-28,Upsell
1445,263,Chat,2024-04-26,Inquiry
1446,354,Chat,2025-01-29,Inquiry
1447,825,Social,2024-09-01,Feedback
1448,908,Email,2025-05-20,Inquiry
1449,306,Web,2024-09-12,Upsell
1450,729,Email,2024-02-28,Support
1451,214,Social,2024-04-04,Inquiry
1452,191,Social,2024-04-28,Support
1453,733,Social,2024-05-02,Feedback
1454,790,Chat,2024-11-03,Upsell
1455,149,Email,2024-09-02,Upsell
1456,600,Email,2024-11-22,Support
1457,608,Email,2024-04-05,Feedback
1458,724,Chat,2024-10-07,Upsell
1459,887,Phone,2024-04-04,Upsell
1460,13,Social,2025-06-21,Upsell
1461,182,Social,2024-02-20,Feedback
1462,667,Phone,2025-02-01,Upsell
1463,366,Web,2025-04-06,Support
1464,850,Social,2024-01-03,Feedback
1465,854,Web,2024-10-18,Support
1466,310,Email,2024-04-20,Support
1467,295,Email,2024-10-08,Inquiry
1468,630,Phone,2025-02-14,Feedback
1469,800,Web,2024-12-12,Support
1470,213,Social,2024-01-03,Inquiry
1471,57,Web,2024-09-07,Upsell
1472,193,Web,2024-02-25,Support
1473,825,Email,2024-07-01,Upsell
1474,930,Phone,2025-01-09,Inquiry
1475,522,Social,2024-04-12,Support
1476,267,Phone,2024-01-23,Upsell
1477,939,Social,2024-07-28,Inquiry
1478,691,Chat,2024-07-05,Inquiry
1479,521,Email,2025-03-07,Support
1480,422,Web,2024-01-17,Upsell
1481,409,Social,2024-10-12,Upsell
1482,372,Phone,2025-06-26,Inquiry
1483,75,Email,2024-08-09,Upsell
1484,4,Chat,2024-11-20,Upsell
1485,472,Chat,2024-08-31,Feedback
1486,305,Social,2024-11-28,Upsell
1487,453,Social,2025-06-24,Support
1488,512,Email,2024-03-23,Inquiry
1489,491,Chat,2025-01-14,Support
1490,167,Phone,2024-10-21,Inquiry
1491,712,Phone,2024-03-30,Inquiry
1492,245,Social,2024-04-29,Support
1493,707,Chat,2024-08-21,Support
1494,988,Web,2024-04-04,Inquiry
1495,725,Email,2024-08-14,Upsell
1496,600,Web,2025-01-28,Support
1497,690,Email,2024-04-19,Inquiry
1498,762,Phone,2025-03-06,Upsell
1499,549,Phone,2025-04-03,Support
1500,789,Web,2024-07-04,Feedback
1501,176,Email,2024-03-14,Upsell
1502,955,Email,2024-09-15,Inquiry
1503,160,Social,2025-04-13,Feedback
1504,263,Phone,2025-01-17,Support
1505,936,Phone,2024-02-02,Inquiry
1506,394,Email,2025-06-26,Inquiry
1507,590,Email,2024-05-08,Support
1508,48,Email,2024-07-30,Feedback
1509,773,Phone,2024-10-30,Inquiry
1510,779,Chat,2025-04-13,Inquiry
1511,645,Email,2024-03-07,Inquiry
1512,574,Web,2024-03-27,Inquiry
1513,310,Social,2024-03-22,Support
1514,729,Phone,2025-04-02,Inquiry
1515,201,Phone,2024-08-27,Support
1516,57,Chat,2024-08-16,Feedback
1517,494,Web,2024-04-11,Upsell
1518,505,Web,2024-07-18,Inquiry
1519,793,Social,2025-04-06,Upsell
1520,214,Chat,2025-01-26,Support
1521,706,Email,2025-06-11,Inquiry
1522,478,Phone,2024-12-28,Inquiry
1523,597,Web,2024-10-12,Inquiry
1524,408,Web,2024-01-26,Upsell
1525,19,Web,2024-02-22,Inquiry
1526,672,Chat,2024-02-20,Feedback
1527,332,Web,2024-03-19,Feedback
1528,328,Phone,2025-06-22,Support
1529,934,Email,2024-11-25,Inquiry
1530,258,Phone,2024-04-09,Feedback
1531,823,Social,2024-05-23,Feedback
1532,890,Social,2025-02-04,Upsell
1533,704,Phone,2024-06-03,Support
1534,28,Social,2024-11-01,Inquiry
1535,77,Chat,2024-03-28,Inquiry
1536,254,Web,2024-03-28,Support
1537,724,Web,2024-04-09,Upsell
1538,652,Phone,2024-08-01,Feedback
1539,919,Social,2025-03-05,Support
1540,33,Email,2025-02-17,Feedback
1541,411,Phone,2024-02-16,Feedback
1542,411,Social,2024-12-06,Inquiry
1543,526,Email,2024-12-18,Upsell
1544,451,Social,2024-04-21,Upsell
1545,224,Phone,2024-07-12,Upsell
1546,513,Web,2024-01-25,Upsell
1547,719,Social,2025-04-03,Inquiry
1548,809,Web,2025-01-05,Upsell
1549,37,Phone,2025-01-27,Support
1550,106,Chat,2025-02-01,Feedback
1551,262,Phone,2024-07-11,Upsell
1552,827,Phone,2024-04-01,Inquiry
1553,758,Chat,2025-01-12,Inquiry
1554,237,Social,2024-02-20,Inquiry
1555,211,Social,2025-05-16,Inquiry
1556,287,Email,2025-04-08,Upsell
1557,265,Phone,2025-03-19,Inquiry
1558,564,Phone,2024-02-29,Upsell
1559,559,Chat,2025-03-17,Support
1560,452,Social,2024-08-15,Inquiry
1561,843,Social,2024-12-08,Feedback
1562,819,Phone,2024-01-22,Feedback
1563,335,Social,2024-11-30,Inquiry
1564,681,Chat,2025-03-03,Support
1565,547,Email,2024-08-03,Upsell
1566,429,Web,2024-01-31,Support
1567,758,Web,2024-10-24,Upsell
1568,753,Social,2025-06-04,Upsell
1569,971,Email,2025-03-02,Inquiry
1570,694,Phone,2024-06-01,Inquiry
1571,37,Social,2025-06-08,Support
1572,346,Web,2025-04-29,Inquiry
1573,894,Chat,2024-03-13,Support
1574,988,Social,2024-02-22,Feedback
1575,710,Email,2024-05-04,Feedback
1576,256,Phone,2024-08-12,Inquiry
1577,933,Social,2024-04-04,Support
1578,87,Social,2025-05-13,Inquiry
1579,749,Chat,2025-01-15,Support
1580,426,Email,2024-08-09,Upsell
1581,909,Phone,2024-03-23,Support
1582,458,Phone,2025-06-24,Feedback
1583,785,Web,2024-08-15,Support
1584,361,Email,2025-01-23,Inquiry
1585,5,Social,2025-03-17,Support
1586,47,Phone,2025-04-15,Feedback
1587,593,Social,2024-04-24,Support
1588,397,Email,2025-06-17,Inquiry
1589,628,Web,2025-05-29,Upsell
1590,768,Social,2025-04-23,Support
1591,868,Email,2024-07-10,Upsell
1592,677,Phone,2024-04-15,Inquiry
1593,917,Email,2024-02-20,Upsell
1594,269,Phone,2024-08-02,Inquiry
1595,856,Phone,2025-02-22,Feedback
1596,528,Social,2024-07-27,Upsell
1597,446,Chat,2025-06-29,Inquiry
1598,364,Web,2025-05-19,Upsell
1599,312,Social,2024-06-19,Upsell
1600,650,Social,2024-02-25,Support
1601,734,Web,2024-12-13,Upsell
1602,944,Email,2024-06-06,Feedback
1603,594,Social,2025-04-08,Support
1604,355,Phone,2024-11-22,Feedback
1605,275,Chat,2024-12-13,Support
1606,869,Chat,2024-04-12,Inquiry
1607,116,Email,2024-04-17,Feedback
1608,566,Email,2025-05-07,Upsell
1609,624,Web,2024-11-25,Support
1610,740,Email,2025-05-08,Support
1611,248,Phone,2024-09-06,Inquiry
1612,263,Phone,2025-01-21,Feedback
1613,201,Email,2024-07-18,Feedback
1614,525,Email,2025-01-16,Support
1615,820,Phone,2025-06-16,Inquiry
1616,934,Social,2024-08-19,Feedback
1617,836,Phone,2024-07-29,Upsell
1618,449,Web,2024-02-27,Feedback
1619,839,Phone,2024-11-14,Feedback
1620,68,Chat,2025-06-03,Upsell
1621,606,Chat,2025-02-01,Feedback
1622,76,Phone,2025-01-28,Feedback
1623,343,Chat,2024-02-19,Inquiry
1624,847,Email,2024-11-20,Upsell
1625,737,Email,2025-05-26,Feedback
1626,337,Social,2024-10-29,Inquiry
1627,37,Email,2024-08-11,Upsell
1628,623,Social,2025-01-03,Feedback
1629,843,Chat,2025-04-21,Support
1630,501,Chat,2025-05-17,Upsell
1631,469,Phone,2025-02-02,Feedback
1632,185,Email,2024-01-22,Inquiry
1633,634,Email,2025-04-13,Upsell
1634,657,Phone,2025-03-05,Support
1635,225,Email,2025-02-28,Upsell
1636,559,Web,2024-09-26,Upsell
1637,461,Web,2024-08-04,Inquiry
1638,640,Email,2025-04-22,Feedback
1639,435,Chat,2024-09-04,Inquiry
1640,409,Social,2024-12-29,Support
1641,540,Email,2025-01-20,Upsell
1642,311,Email,2025-05-19,Upsell
1643,825,Social,2024-08-18,Upsell
1644,764,Email,2024-02-12,Support
1645,632,Chat,2025-04-02,Inquiry
1646,993,Email,2024-11-04,Support
1647,906,Social,2024-08-12,Inquiry
1648,622,Email,2025-02-13,Inquiry
1649,147,Web,2024-12-18,Upsell
1650,796,Email,2024-11-01,Inquiry
1651,264,Email,2024-07-31,Support
1652,359,Social,2024-12-14,Support
1653,642,Web,2024-12-15,Feedback
1654,869,Social,2024-10-17,Feedback
1655,600,Social,2025-04-25,Support
1656,885,Email,2025-03-01,Upsell
1657,685,Social,2025-02-19,Feedback
1658,29,Phone,2025-03-11,Inquiry
1659,144,Phone,2025-02-23,Upsell
1660,417,Web,2024-06-11,Support
1661,211,Phone,2025-01-03,Inquiry
1662,677,Social,2024-03-27,Upsell
1663,657,Web,2024-08-18,Feedback
1664,184,Email,2024-09-28,Feedback
1665,196,Email,2025-02-18,Feedback
1666,231,Email,2024-03-12,Upsell
1667,981,Web,2024-02-17,Feedback
1668,528,Email,2025-06-20,Upsell
1669,608,Social,2024-03-11,Support
1670,467,Social,2025-05-18,Upsell
1671,820,Chat,2024-03-24,Support
1672,513,Web,2024-01-25,Feedback
1673,844,Web,2024-05-07,Feedback
1674,946,Social,2025-02-21,Feedback
1675,516,Email,2024-12-09,Feedback
1676,893,Social,2024-09-12,Support
1677,909,Email,2024-07-29,Feedback
1678,25,Web,2024-01-21,Upsell
1679,879,Web,2024-06-16,Inquiry
1680,959,Web,2024-02-17,Inquiry
1681,150,Chat,2024-08-21,Inquiry
1682,985,Phone,2024-12-12,Inquiry
1683,682,Email,2024-06-23,Support
1684,63,Chat,2025-06-14,Feedback
1685,121,Social,2024-04-24,Support
1686,745,Web,2025-01-22,Support
1687,283,Chat,2025-05-29,Feedback
1688,260,Phone,2024-05-25,Support
1689,196,Phone,2025-01-14,Feedback
1690,509,Email,2024-05-09,Inquiry
1691,663,Web,2024-02-21,Support
1692,248,Chat,2025-01-21,Upsell
1693,500,Social,2024-08-28,Feedback
1694,179,Email,2024-08-03,Support
1695,322,Web,2024-01-21,Upsell
1696,487,Web,2024-07-22,Upsell
1697,341,Web,2024-02-10,Feedback
1698,716,Web,2024-03-16,Feedback
1699,140,Email,2024-01-23,Support
1700,648,Phone,2025-04-29,Inquiry
1701,120,Phone,2024-06-11,Upsell
1702,96,Email,2024-10-20,Inquiry
1703,815,Email,2024-01-12,Support
1704,130,Chat,2025-06-03,Feedback
1705,860,Email,2025-06-05,Upsell
1706,677,Chat,2025-03-09,Feedback
1707,789,Social,2024-01-21,Feedback
1708,975,Email,2024-07-01,Inquiry
1709,736,Chat,2024-03-16,Upsell
1710,800,Social,2025-02-19,Support
1711,436,Email,2025-02-15,Upsell
1712,211,Web,2024-08-06,Support
1713,174,Phone,2024-05-16,Support
1714,431,Email,2024-05-18,Support
1715,607,Social,2024-02-15,Inquiry
1716,57,Social,2025-04-16,Support
1717,60,Phone,2024-10-17,Upsell
1718,818,Chat,2024-11-21,Inquiry
1719,658,Phone,2024-07-16,Inquiry
1720,263,Email,2024-07-17,Feedback
1721,636,Email,2024-05-27,Feedback
1722,3,Email,2025-01-05,Inquiry
1723,607,Phone,2025-01-01,Inquiry
1724,4,Phone,2025-05-07,Inquiry
1725,3,Web,2024-04-08,Feedback
1726,619,Phone,2025-05-25,Upsell
1727,308,Phone,2024-03-07,Inquiry
1728,141,Phone,2024-03-26,Inquiry
1729,522,Social,2024-04-20,Inquiry
1730,271,Web,2025-05-14,Inquiry
1731,147,Social,2025-03-03,Inquiry
1732,575,Email,2024-06-20,Support
1733,642,Email,2024-10-14,Support
1734,64,Social,2024-09-20,Support
1735,225,Phone,2024-11-02,Support
1736,330,Email,2024-12-24,Inquiry
1737,275,Web,2024-07-18,Support
1738,518,Email,2024-11-24,Upsell
1739,346,Social,2024-06-17,Upsell
1740,569,Phone,2024-03-23,Support
1741,221,Social,2024-09-02,Feedback
1742,654,Social,2025-02-19,Support
1743,910,Web,2024-09-01,Upsell
1744,646,Phone,2025-03-08,Support
1745,841,Chat,2024-01-26,Upsell
1746,288,Phone,2024-06-23,Support
1747,330,Chat,2024-01-21,Support
1748,41,Chat,2024-06-22,Upsell
1749,796,Phone,2025-01-23,Inquiry
1750,506,Email,2024-04-28,Feedback
1751,635,Email,2024-04-05,Upsell
1752,753,Email,2024-04-10,Inquiry
1753,423,Email,2025-05-04,Upsell
1754,675,Social,2025-01-15,Support
1755,88,Phone,2024-03-26,Upsell
1756,26,Social,2025-03-01,Support
1757,689,Phone,2025-02-19,Upsell
1758,163,Web,2024-06-25,Feedback
1759,525,Social,2024-12-15,Inquiry
1760,377,Social,2024-12-03,Upsell
1761,183,Email,2024-01-03,Support
1762,192,Email,2024-07-17,Support
1763,909,Web,2025-02-04,Upsell
1764,152,Phone,2025-01-17,Support
1765,744,Social,2025-05-21,Inquiry
1766,409,Email,2025-02-23,Support
1767,331,Phone,2024-09-20,Inquiry
1768,749,Social,2025-06-27,Feedback
1769,666,Chat,2024-03-10,Upsell
1770,702,Email,2024-04-16,Upsell
1771,59,Social,2024-08-19,Support
1772,528,Phone,2025-05-24,Upsell
1773,411,Email,2024-03-07,Feedback
1774,292,Phone,2025-04-20,Inquiry
1775,722,Web,2024-06-06,Upsell
1776,725,Email,2025-02-10,Upsell
1777,44,Social,2024-06-08,Feedback
1778,908,Social,2024-06-26,Upsell
1779,403,Web,2025-04-29,Feedback
1780,394,Phone,2024-11-08,Feedback
1781,992,Chat,2024-02-18,Inquiry
1782,780,Web,2024-03-19,Feedback
1783,952,Web,2024-08-07,Upsell
1784,347,Phone,2024-03-21,Upsell
1785,198,Chat,2025-06-22,Inquiry
1786,39,Web,2024-03-03,Support
1787,116,Web,2025-06-05,Support
1788,182,Web,2024-09-28,Feedback
1789,89,Chat,2024-09-10,Feedback
1790,992,Web,2024-04-19,Inquiry
1791,42,Social,2024-09-13,Support
1792,749,Email,2024-02-17,Support
1793,327,Phone,2024-07-20,Support
1794,551,Social,2024-05-06,Feedback
1795,161,Phone,2024-06-26,Support
1796,938,Web,2025-04-06,Inquiry
1797,142,Phone,2024-06-08,Upsell
1798,668,Social,2024-12-19,Inquiry
1799,900,Email,2024-01-17,Feedback
1800,611,Web,2024-03-24,Feedback
1801,584,Chat,2024-09-10,Inquiry
1802,16,Web,2024-04-25,Feedback
1803,278,Chat,2024-05-29,Feedback
1804,215,Phone,2025-03-10,Inquiry
1805,790,Phone,2024-02-16,Inquiry
1806,700,Social,2024-08-04,Feedback
1807,496,Social,2024-12-05,Upsell
1808,751,Social,2025-03-15,Inquiry
1809,855,Email,2024-01-19,Support
1810,446,Phone,2025-01-02,Feedback
1811,368,Web,2024-04-05,Feedback
1812,494,Social,2025-04-23,Inquiry
1813,20,Phone,2024-01-20,Feedback
1814,455,Social,2025-06-27,Feedback
1815,162,Chat,2024-02-23,Upsell
1816,831,Social,2025-01-01,Upsell
1817,165,Web,2024-05-07,Support
1818,624,Web,2025-01-30,Inquiry
1819,239,Email,2025-02-09,Support
1820,157,Web,2024-04-12,Support
1821,369,Social,2024-10-10,Inquiry
1822,617,Chat,2024-11-22,Inquiry
1823,48,Phone,2025-04-02,Inquiry
1824,472,Phone,2024-06-19,Inquiry
1825,264,Web,2024-06-02,Support
1826,981,Social,2024-05-17,Upsell
1827,875,Social,2025-06-15,Upsell
1828,500,Phone,2025-06-02,Inquiry
1829,401,Social,2025-05-03,Support
1830,547,Social,2024-07-29,Support
1831,710,Phone,2025-06-01,Support
1832,871,Social,2024-12-24,Inquiry
1833,558,Phone,2025-04-27,Support
1834,806,Phone,2024-10-11,Upsell
1835,442,Web,2025-01-14,Upsell
1836,56,Email,2024-10-28,Upsell
1837,311,Chat,2024-04-24,Feedback
1838,510,Web,2024-11-30,Feedback
1839,824,Chat,2025-01-14,Support
1840,304,Chat,2024-01-26,Support
1841,246,Web,2024-02-04,Feedback
1842,205,Web,2024-01-20,Support
1843,786,Phone,2024-05-09,Support
1844,984,Phone,2025-03-19,Upsell
1845,694,Social,2025-04-08,Support
1846,546,Phone,2025-04-19,Inquiry
1847,702,Chat,2024-01-07,Support
1848,334,Web,2025-02-23,Upsell
1849,629,Phone,2024-06-26,Support
1850,711,Chat,2025-04-25,Support
1851,725,Social,2024-04-21,Inquiry
1852,627,Phone,2024-11-23,Feedback
1853,426,Phone,2025-05-10,Inquiry
1854,806,Web,2024-04-16,Upsell
1855,599,Chat,2025-06-09,Support
1856,207,Email,2024-07-10,Support
1857,457,Web,2024-11-12,Feedback
1858,563,Web,2024-05-25,Inquiry
1859,728,Social,2024-07-03,Inquiry
1860,544,Chat,2024-03-28,Support
1861,363,Chat,2025-01-07,Inquiry
1862,602,Web,2025-05-08,Inquiry
1863,543,Chat,2025-01-03,Feedback
1864,501,Web,2025-01-04,Support
1865,704,Phone,2025-04-08,Inquiry
1866,548,Chat,2024-05-15,Support
1867,855,Web,2024-04-21,Feedback
1868,524,Web,2024-08-21,Feedback
1869,797,Social,2024-04-23,Upsell
1870,845,Email,2024-09-24,Feedback
1871,709,Email,2024-11-16,Support
1872,670,Phone,2024-12-11,Support
1873,372,Email,2025-04-21,Upsell
1874,12,Phone,2024-02-20,Inquiry
1875,869,Web,2024-04-03,Support
1876,647,Phone,2024-07-22,Support
1877,396,Email,2024-12-05,Feedback
1878,357,Chat,2024-06-20,Upsell
1879,587,Phone,2025-01-21,Upsell
1880,692,Phone,2025-06-22,Support
1881,951,Web,2024-04-30,Support
1882,247,Chat,2025-05-08,Support
1883,21,Phone,2024-07-20,Support
1884,576,Web,2025-02-02,Upsell
1885,430,Web,2024-12-18,Feedback
1886,641,Web,2024-08-14,Inquiry
1887,314,Chat,2024-04-29,Feedback
1888,844,Email,2024-01-31,Upsell
1889,218,Email,2024-03-24,Inquiry
1890,37,Social,2025-04-28,Inquiry
1891,447,Social,2024-12-24,Feedback
1892,16,Chat,2024-10-27,Support
1893,888,Social,2024-08-06,Feedback
1894,478,Chat,2024-04-02,Support
1895,226,Phone,2025-05-29,Upsell
1896,533,Email,2024-01-18,Upsell
1897,194,Chat,2025-04-23,Support
1898,249,Phone,2024-03-29,Feedback
1899,642,Chat,2024-10-10,Support
1900,617,Social,2024-08-18,Upsell
1901,801,Social,2024-06-08,Upsell
1902,114,Email,2025-03-06,Inquiry
1903,219,Phone,2025-03-08,Feedback
1904,110,Phone,2025-04-05,Upsell
1905,906,Social,2025-03-01,Upsell
1906,782,Email,2025-01-13,Upsell
1907,881,Phone,2024-06-04,Upsell
1908,480,Phone,2024-11-03,Upsell
1909,456,Email,2024-12-26,Inquiry
1910,224,Web,2024-09-07,Feedback
1911,825,Chat,2024-08-15,Upsell
1912,287,Phone,2024-03-13,Feedback
1913,96,Phone,2024-02-15,Feedback
1914,896,Phone,2024-02-06,Feedback
1915,472,Email,2024-02-15,Feedback
1916,34,Web,2024-10-16,Upsell
1917,264,Web,2025-03-26,Support
1918,627,Chat,2024-05-12,Upsell
1919,690,Phone,2024-02-05,Inquiry
1920,199,Email,2024-08-14,Support
1921,628,Social,2025-05-17,Support
1922,367,Phone,2024-11-27,Upsell
1923,651,Social,2024-02-28,Inquiry
1924,27,Social,2024-12-18,Feedback
1925,768,Social,2024-07-19,Inquiry
1926,284,Web,2025-05-21,Upsell
1927,357,Email,2024-05-05,Inquiry
1928,258,Chat,2024-07-26,Inquiry
1929,202,Web,2024-05-09,Support
1930,506,Social,2024-06-14,Inquiry
1931,481,Phone,2024-02-10,Inquiry
1932,188,Phone,2024-03-02,Upsell
1933,897,Social,2024-01-21,Inquiry
1934,343,Email,2025-05-06,Support
1935,485,Social,2025-05-25,Support
1936,986,Email,2024-12-22,Feedback
1937,530,Social,2024-08-08,Feedback
1938,147,Chat,2024-08-26,Inquiry
1939,991,Phone,2024-08-11,Upsell
1940,373,Email,2024-04-01,Inquiry
1941,612,Email,2024-07-11,Support
1942,989,Chat,2024-11-14,Support
1943,392,Chat,2024-11-20,Upsell
1944,532,Phone,2024-05-25,Inquiry
1945,221,Web,2024-01-01,Feedback
1946,211,Social,2025-01-02,Upsell
1947,985,Phone,2024-06-03,Feedback
1948,850,Social,2025-01-16,Upsell
1949,197,Email,2024-06-22,Upsell
1950,873,Web,2025-04-09,Feedback
1951,534,Email,2024-11-01,Feedback
1952,274,Web,2025-04-02,Feedback
1953,387,Web,2025-01-09,Feedback
1954,234,Chat,2025-04-14,Support
1955,732,Phone,2024-11-23,Feedback
1956,650,Chat,2025-03-31,Inquiry
1957,632,Web,2024-12-10,Feedback
1958,940,Email,2024-05-16,Feedback
1959,950,Web,2024-10-05,Inquiry
1960,286,Email,2024-11-03,Inquiry
1961,124,Phone,2024-12-07,Feedback
1962,383,Chat,2024-10-13,Upsell
1963,71,Social,2025-01-10,Feedback
1964,603,Phone,2024-11-15,Support
1965,114,Web,2024-09-29,Feedback
1966,83,Phone,2024-07-18,Inquiry
1967,527,Phone,2024-03-11,Upsell
1968,597,Web,2024-11-12,Support
1969,554,Web,2024-06-28,Inquiry
1970,240,Email,2025-05-12,Feedback
1971,889,Social,2024-07-28,Support
1972,447,Social,2025-05-21,Upsell
1973,829,Email,2025-01-17,Feedback
1974,422,Web,2024-10-04,Support
1975,315,Email,2024-05-02,Support
1976,953,Chat,2024-02-19,Upsell
1977,676,Email,2024-04-28,Inquiry
1978,828,Web,2025-05-12,Upsell
1979,632,Web,2024-11-16,Inquiry
1980,867,Chat,2024-10-20,Support
1981,262,Chat,2024-02-09,Upsell
1982,839,Social,2025-05-10,Support
1983,578,Social,2024-04-02,Support
1984,685,Email,2024-05-20,Inquiry
1985,848,Social,2025-06-16,Feedback
1986,894,Web,2024-06-15,Inquiry
1987,1000,Chat,2024-01-12,Inquiry
1988,551,Phone,2024-02-19,Inquiry
1989,916,Phone,2025-06-08,Support
1990,241,Email,2024-11-02,Support
1991,225,Phone,2025-06-12,Upsell
1992,416,Chat,2024-08-05,Support
1993,690,Web,2025-03-16,Inquiry
1994,802,Phone,2025-02-27,Inquiry
1995,838,Phone,2024-08-12,Upsell
1996,217,Social,2024-12-18,Upsell
1997,919,Social,2024-05-06,Inquiry
1998,444,Chat,2024-08-07,Inquiry
1999,413,Social,2024-10-17,Inquiry
2000,793,Web,2025-04-17,Feedback
2001,479,Web,2024-01-03,Inquiry
2002,181,Web,2025-03-06,Inquiry
2003,305,Web,2024-11-07,Upsell
2004,487,Web,2025-05-07,Feedback
2005,195,Social,2024-06-18,Upsell
2006,184,Phone,2025-02-15,Feedback
2007,817,Email,2024-12-22,Inquiry
2008,845,Phone,2024-07-12,Feedback
2009,524,Web,2024-05-16,Inquiry
2010,48,Phone,2024-10-09,Inquiry
2011,730,Social,2024-07-26,Upsell
2012,520,Web,2024-01-28,Upsell
2013,476,Phone,2024-08-31,Inquiry
2014,300,Phone,2024-03-13,Inquiry
2015,297,Social,2024-05-23,Inquiry
2016,640,Email,2025-02-06,Support
2017,439,Social,2025-01-16,Support
2018,454,Email,2025-05-04,Inquiry
2019,494,Chat,2024-04-13,Inquiry
2020,835,Phone,2024-07-07,Inquiry
2021,969,Phone,2025-06-29,Feedback
2022,256,Social,2025-06-25,Support
2023,870,Phone,2024-12-29,Inquiry
2024,353,Email,2024-08-11,Upsell
2025,456,Email,2024-04-18,Support
2026,844,Web,2024-06-20,Feedback
2027,354,Social,2024-08-10,Upsell
2028,356,Chat,2024-10-11,Support
2029,709,Web,2024-09-30,Support
2030,903,Email,2024-12-24,Support
2031,375,Email,2024-05-20,Upsell
2032,242,Chat,2024-04-02,Upsell
2033,436,Social,2024-11-12,Inquiry
2034,374,Chat,2025-05-03,Support
2035,131,Social,2024-01-18,Support
2036,523,Social,2024-04-01,Upsell
2037,805,Email,2025-03-08,Upsell
2038,850,Social,2024-04-07,Support
2039,156,Social,2024-06-20,Inquiry
2040,681,Phone,2024-02-03,Inquiry
2041,153,Web,2024-02-29,Inquiry
2042,138,Social,2024-10-12,Inquiry
2043,845,Chat,2025-01-21,Feedback
2044,955,Web,2024-07-02,Feedback
2045,567,Chat,2025-02-13,Feedback
2046,851,Web,2024-11-15,Upsell
2047,737,Social,2025-04-23,Upsell
2048,896,Chat,2024-02-05,Inquiry
2049,646,Social,2024-12-28,Feedback
2050,757,Social,2024-01-05,Inquiry
2051,107,Chat,2024-07-05,Upsell
2052,677,Social,2024-02-23,Support
2053,676,Email,2024-03-19,Inquiry
2054,303,Social,2024-04-14,Feedback
2055,783,Email,2025-06-15,Feedback
2056,119,Web,2025-01-20,Feedback
2057,454,Web,2024-10-09,Support
2058,526,Phone,2025-01-16,Feedback
2059,170,Email,2025-02-08,Feedback
2060,89,Chat,2024-05-29,Feedback
2061,959,Chat,2025-01-08,Inquiry
2062,939,Chat,2025-06-20,Upsell
2063,623,Social,2024-06-21,Upsell
2064,529,Web,2024-06-12,Support
2065,154,Chat,2024-12-01,Inquiry
2066,68,Phone,2025-06-26,Feedback
2067,896,Chat,2025-05-22,Support
2068,728,Email,2024-09-12,Upsell
2069,879,Web,2025-04-04,Support
2070,505,Chat,2024-12-09,Upsell
2071,299,Web,2024-09-07,Feedback
2072,531,Social,2024-02-20,Feedback
2073,630,Web,2024-02-09,Feedback
2074,835,Web,2025-05-19,Feedback
2075,285,Social,2025-04-05,Inquiry
2076,287,Email,2024-03-31,Feedback
2077,640,Phone,2025-02-03,Inquiry
2078,424,Social,2025-05-20,Support
2079,921,Social,2025-01-22,Inquiry
2080,325,Phone,2024-12-27,Support
2081,357,Email,2025-01-16,Feedback
2082,343,Email,2025-05-05,Upsell
2083,194,Social,2024-08-20,Support
2084,668,Social,2024-05-18,Upsell
2085,439,Chat,2025-04-06,Support
2086,321,Email,2024-01-28,Feedback
2087,426,Email,2024-10-16,Support
2088,752,Web,2024-12-13,Upsell
2089,866,Phone,2024-12-31,Inquiry
2090,42,Chat,2025-02-05,Support
2091,435,Chat,2024-03-29,Feedback
2092,615,Phone,2025-01-11,Inquiry
2093,538,Social,2024-10-13,Inquiry
2094,338,Email,2025-01-08,Upsell
2095,600,Email,2024-07-12,Inquiry
2096,364,Chat,2025-03-24,Feedback
2097,81,Phone,2025-02-18,Support
2098,96,Social,2025-06-09,Feedback
2099,513,Chat,2025-04-20,Upsell
2100,305,Chat,2024-04-29,Inquiry
2101,118,Email,2024-08-02,Support
2102,739,Phone,2024-06-24,Upsell
2103,451,Email,2024-08-31,Support
2104,252,Chat,2025-04-06,Inquiry
2105,167,Web,2024-05-20,Support
2106,438,Chat,2025-04-11,Inquiry
2107,78,Social,2024-11-30,Support
2108,451,Email,2024-05-17,Feedback
2109,440,Chat,2024-09-22,Support
2110,26,Email,2024-01-26,Support
2111,421,Social,2025-05-18,Support
2112,544,Social,2025-04-06,Upsell
2113,201,Chat,2024-10-02,Upsell
2114,550,Email,2024-06-13,Feedback
2115,459,Phone,2024-06-11,Feedback
2116,246,Chat,2025-05-27,Feedback
2117,497,Email,2024-08-18,Feedback
2118,420,Phone,2024-02-18,Inquiry
2119,536,Chat,2024-09-10,Inquiry
2120,73,Email,2024-02-20,Inquiry
2121,672,Phone,2025-05-23,Inquiry
2122,908,Phone,2025-02-21,Feedback
2123,599,Chat,2025-03-12,Feedback
2124,543,Chat,2024-04-26,Support
2125,693,Phone,2024-02-05,Feedback
2126,152,Email,2025-06-14,Inquiry
2127,991,Social,2024-05-07,Support
2128,823,Social,2025-02-25,Support
2129,837,Web,2024-08-12,Inquiry
2130,580,Email,2024-06-01,Inquiry
2131,703,Social,2025-01-25,Inquiry
2132,198,Social,2024-10-27,Upsell
2133,106,Chat,2025-06-17,Feedback
