id,customer_id,amount,product,order_date
1296,607,222.55,Gadget X,2024-01-29
1297,225,416.5,Widget B,2024-09-14
1298,787,975.88,Service Pro,2024-07-17
1299,304,1310.06,Gadget Z,2025-04-01
1300,403,210.9,Service Plus,2025-06-16
1301,664,1573.47,Gadget Y,2025-05-23
1302,233,960.63,Service Plus,2024-03-25
1303,829,1379.83,Widget C,2024-09-03
1304,259,1276.35,Gadget Y,2024-02-24
1305,794,528.21,Service Plus,2024-11-09
1306,535,650.55,Service Plus,2024-07-13
1307,721,1676.33,Gadget X,2024-10-15
1308,164,1325.73,Widget A,2024-02-06
1309,300,23.68,Service Plus,2024-04-18
1310,432,1530.01,Gadget X,2025-04-02
1311,934,1658.08,Widget A,2025-02-26
1312,794,478.19,Gadget Y,2025-03-01
1313,522,696.3,Gadget Z,2025-03-08
1314,220,427.23,Widget A,2025-02-20
1315,638,774.17,Gadget Z,2025-05-21
1316,331,1468.73,Widget A,2025-03-26
1317,523,1639.83,Widget C,2025-03-07
1318,736,1655.66,Widget C,2024-07-25
1319,60,1069.72,Gadget X,2025-05-11
1320,875,1693.71,Gadget X,2024-06-30
1321,638,1683.46,Service Pro,2024-10-15
1322,553,1180.62,Gadget Y,2024-05-21
1323,605,1963.53,Service Plus,2024-08-05
1324,142,216.66,Gadget Y,2024-02-14
1325,77,1202.27,Widget B,2025-04-18
1326,796,1181.18,Widget A,2025-01-19
1327,504,1814.51,Widget A,2025-06-23
1328,762,192.46,Widget C,2024-09-28
1329,335,761.02,Gadget Z,2024-06-07
1330,285,1356.3,Service Plus,2024-12-24
1331,334,1489.53,Gadget X,2024-04-29
1332,829,1381.59,Gadget X,2025-01-19
1333,410,1117.88,Gadget X,2024-07-10
1334,439,1684.29,Gadget X,2024-11-06
1335,643,1058.03,Service Plus,2024-01-23
1336,528,1293.98,Gadget Y,2024-09-14
1337,711,763.37,Widget C,2024-03-11
1338,899,1039.79,Widget A,2024-07-07
1339,289,693.59,Gadget X,2024-09-15
1340,484,1112.7,Widget B,2025-04-22
1341,140,1834.52,Widget A,2025-02-18
1342,969,1474.32,Service Plus,2025-06-05
1343,749,141.25,Widget C,2024-07-28
1344,497,1521.99,Gadget Y,2025-02-16
1345,883,1744.67,Widget B,2024-06-08
1346,200,414.52,Gadget Y,2024-08-14
1347,727,1891.24,Gadget Z,2024-06-23
1348,921,1262.69,Widget C,2024-01-27
1349,241,1016.07,Gadget Z,2024-09-07
1350,788,1753.52,Gadget Z,2024-04-27
1351,816,949.76,Widget A,2025-02-14
1352,585,984.79,Widget C,2025-04-06
1353,400,1544.53,Gadget X,2024-12-03
1354,898,1475.89,Gadget Y,2024-03-06
1355,6,1225.08,Gadget Z,2024-08-06
1356,210,504.55,Gadget X,2024-09-22
1357,126,360.78,Service Plus,2025-04-26
1358,766,172.82,Widget A,2025-03-25
1359,168,1199.65,Gadget Y,2024-11-13
1360,368,1373.76,Widget B,2024-02-07
1361,241,352.06,Gadget X,2024-08-20
1362,948,913.66,Widget C,2025-04-13
1363,835,687.27,Gadget X,2024-10-17
1364,381,1723.06,Widget C,2024-05-01
1365,96,621.22,Widget B,2024-10-21
1366,906,1721.89,Widget C,2024-11-09
1367,163,907.98,Widget B,2024-06-20
1368,772,428.12,Service Pro,2024-01-12
1369,876,1317.45,Gadget Z,2024-06-25
1370,903,268.44,Widget A,2024-08-29
1371,612,774.9,Gadget Y,2025-03-21
1372,747,353.39,Gadget Y,2024-08-27
1373,890,1002.03,Service Pro,2024-08-04
1374,887,807.42,Gadget Y,2024-03-06
1375,756,1970.13,Service Plus,2025-03-29
1376,549,781.3,Service Plus,2024-04-06
1377,248,517.84,Widget B,2025-02-14
1378,343,1660.98,Gadget Y,2024-01-19
1379,150,1438.3,Gadget Y,2024-12-06
1380,335,52.16,Gadget X,2024-11-24
1381,208,183.59,Widget C,2024-10-16
1382,140,394.29,Widget C,2024-09-27
1383,278,1619.62,Widget A,2024-07-03
1384,463,285.74,Gadget X,2024-02-19
1385,166,1271.19,Service Pro,2025-06-19
1386,216,1828.51,Widget C,2025-05-21
1387,582,133.53,Gadget X,2024-12-01
1388,985,404.26,Widget A,2024-01-29
1389,153,807.98,Service Pro,2024-10-29
1390,985,1985.47,Gadget Y,2024-12-19
1391,370,464.82,Widget B,2024-12-17
1392,387,355.54,Widget A,2024-09-21
1393,496,168.76,Service Plus,2025-01-17
1394,948,514.69,Gadget Y,2024-08-25
1395,153,451.96,Gadget X,2025-03-02
1396,684,1536.5,Service Pro,2024-04-02
1397,852,233.35,Widget A,2024-10-07
1398,530,1567.26,Widget A,2024-11-04
1399,459,369.32,Service Pro,2025-01-14
1400,35,134.59,Gadget Y,2024-10-15
1401,657,681.61,Service Plus,2024-09-18
1402,267,582.49,Gadget Y,2024-10-05
1403,9,234.33,Widget A,2024-06-30
1404,466,990.07,Widget C,2024-05-26
1405,680,1158.47,Widget A,2025-02-12
1406,162,199.69,Widget C,2024-03-26
1407,902,1718.49,Service Pro,2025-06-29
1408,528,785.87,Service Pro,2024-09-28
1409,854,350.24,Service Pro,2025-04-29
1410,808,1078.47,Widget C,2025-02-07
1411,338,1667.22,Gadget Y,2025-02-07
1412,810,1652.37,Service Pro,2024-11-20
1413,35,1615.33,Service Plus,2025-02-11
1414,278,1825.17,Gadget Z,2024-10-02
1415,310,1657.93,Widget A,2025-05-25
1416,103,1459.73,Service Plus,2024-08-15
1417,737,1946.76,Gadget Y,2024-06-12
1418,732,293.1,Gadget Y,2024-11-20
1419,39,1010.2,Gadget X,2024-12-09
1420,601,1393.78,Service Plus,2024-08-06
1421,395,1498.61,Gadget X,2024-01-18
1422,165,1116.65,Widget C,2024-06-04
1423,524,528.04,Gadget Z,2025-02-05
1424,227,1018.81,Widget C,2024-06-24
1425,152,1516.39,Service Pro,2024-06-25
1426,234,1226.58,Service Pro,2024-03-20
1427,172,1714.76,Gadget Y,2024-04-22
1428,142,218.23,Gadget Z,2024-04-29
1429,368,588.65,Widget A,2024-03-08
1430,100,44.62,Widget A,2024-05-06
1431,290,154.74,Widget A,2024-01-01
1432,386,724.21,Service Plus,2024-04-13
1433,462,1408.56,Widget B,2024-04-09
1434,961,424.18,Gadget Y,2024-12-26
1435,671,854.26,Widget B,2024-12-14
1436,238,765.89,Gadget Y,2025-01-27
1437,117,469.34,Widget C,2024-08-05
1438,951,1038.27,Service Plus,2024-02-03
1439,321,1820.45,Service Plus,2024-05-04
1440,237,1464.98,Widget B,2024-12-02
1441,441,1194.2,Gadget X,2025-05-10
1442,974,365.91,Widget B,2024-10-27
1443,37,1011.53,Gadget Y,2025-03-30
1444,164,728.44,Widget A,2024-11-25
1445,220,1019.45,Service Plus,2024-02-15
1446,900,1391.38,Widget B,2024-07-12
1447,80,1213.76,Service Pro,2024-01-02
1448,953,26.45,Gadget Y,2025-05-23
1449,84,840.78,Widget A,2025-02-17
1450,324,237.3,Widget C,2025-01-04
1451,189,1129.66,Widget B,2025-01-11
1452,548,862.0,Widget B,2024-06-17
1453,891,1283.61,Widget A,2024-05-27
1454,571,1041.77,Service Pro,2024-10-20
1455,45,1040.12,Widget B,2024-05-15
1456,169,1172.64,Gadget Y,2024-03-22
1457,1000,1939.88,Gadget X,2025-03-02
1458,273,923.26,Gadget X,2025-02-01
1459,263,1642.0,Gadget X,2025-04-06
1460,739,1842.4,Widget A,2024-03-17
1461,344,56.17,Widget C,2025-05-05
1462,516,1137.22,Widget C,2024-10-11
1463,153,459.25,Widget C,2024-11-16
1464,356,1673.79,Service Pro,2024-02-26
1465,996,526.88,Widget C,2025-01-02
1466,431,1282.78,Service Pro,2024-06-25
1467,558,1162.64,Service Pro,2024-05-03
1468,581,996.55,Gadget X,2025-01-07
1469,434,358.19,Gadget Y,2024-07-03
1470,578,950.68,Widget C,2024-08-26
1471,302,634.02,Gadget Z,2025-01-31
1472,343,745.89,Gadget Z,2024-05-03
1473,295,1043.41,Service Plus,2024-03-09
1474,24,162.55,Service Pro,2024-09-22
1475,298,1934.45,Service Plus,2024-08-12
1476,253,1224.13,Gadget X,2024-08-18
1477,254,673.0,Widget A,2024-04-21
1478,923,205.63,Gadget X,2025-05-04
1479,597,92.26,Gadget X,2024-05-13
1480,367,1028.29,Service Pro,2024-11-04
1481,957,1033.25,Service Pro,2024-01-26
1482,338,1192.87,Service Pro,2024-04-29
1483,649,737.8,Widget C,2025-05-30
1484,378,1779.17,Widget B,2024-02-06
1485,503,1597.95,Gadget X,2025-02-17
1486,925,1930.18,Gadget X,2024-02-02
1487,298,1655.67,Widget B,2024-05-08
1488,688,190.42,Service Pro,2024-04-11
1489,872,239.07,Widget B,2025-04-09
1490,366,149.48,Service Pro,2025-02-03
1491,967,1807.69,Widget A,2025-04-02
1492,71,686.62,Gadget Y,2025-04-08
1493,672,1194.32,Gadget Y,2024-02-13
1494,181,434.93,Service Plus,2024-04-28
1495,152,1965.52,Widget A,2025-05-11
1496,974,1861.44,Widget A,2024-06-01
1497,137,1139.44,Service Plus,2025-01-13
1498,909,640.35,Gadget Y,2024-02-14
1499,204,809.53,Gadget Y,2025-02-21
1500,862,1066.35,Service Pro,2024-04-30
1501,222,1559.91,Gadget Z,2024-07-08
1502,584,1193.68,Widget A,2024-03-14
1503,443,844.2,Gadget Z,2024-06-30
1504,346,379.34,Gadget Z,2024-01-22
1505,129,1810.57,Widget A,2025-02-07
1506,899,504.19,Widget B,2024-06-01
1507,229,1556.02,Gadget Z,2025-01-18
1508,773,1801.34,Widget A,2024-01-30
1509,320,1747.88,Service Plus,2024-03-25
1510,220,242.13,Widget C,2025-06-13
1511,898,1786.4,Gadget Z,2024-04-02
1512,971,1338.92,Widget A,2024-04-30
1513,304,1765.18,Widget A,2025-01-16
1514,182,110.87,Widget A,2024-05-02
1515,166,1024.35,Gadget X,2025-05-18
1516,409,655.63,Widget B,2024-07-11
1517,395,1317.95,Gadget Z,2025-03-14
1518,273,1108.67,Gadget Y,2025-01-24
1519,635,1657.05,Widget C,2024-05-01
1520,863,1231.62,Service Plus,2024-12-30
1521,327,644.5,Service Pro,2024-03-13
1522,144,1508.46,Widget B,2024-06-03
1523,928,1781.4,Widget C,2024-10-18
1524,597,26.25,Service Pro,2025-03-04
1525,841,137.11,Widget C,2024-01-31
1526,114,934.18,Widget C,2025-06-03
1527,800,1367.66,Service Plus,2025-04-18
1528,240,1777.64,Widget B,2024-02-28
1529,22,326.58,Gadget Z,2024-06-21
1530,729,1064.64,Service Pro,2024-09-12
1531,69,1634.28,Gadget X,2024-09-26
1532,212,200.32,Service Pro,2025-06-10
1533,889,90.68,Widget B,2024-12-15
1534,593,774.45,Service Pro,2024-03-27
1535,621,943.04,Service Pro,2024-12-15
1536,253,1980.52,Service Pro,2025-05-02
1537,774,980.0,Gadget X,2025-03-06
1538,675,275.79,Gadget Z,2024-08-24
1539,393,1668.08,Service Plus,2024-03-22
1540,937,38.32,Service Pro,2024-11-11
1541,509,1252.29,Widget A,2024-07-23
1542,124,760.18,Widget B,2024-11-06
1543,928,330.28,Widget C,2024-02-15
1544,623,812.52,Gadget Z,2024-04-15
1545,671,758.9,Gadget Y,2024-06-11
1546,648,173.43,Widget B,2024-04-02
1547,844,1252.04,Widget C,2024-10-05
1548,408,273.89,Gadget Y,2024-10-04
1549,945,1698.37,Service Pro,2025-04-28
1550,685,1501.73,Gadget X,2025-02-21
1551,730,580.87,Service Plus,2024-03-31
1552,528,853.4,Service Plus,2024-07-08
1553,703,1331.47,Widget B,2024-10-15
1554,478,1688.18,Widget A,2024-04-21
1555,517,1907.43,Gadget X,2025-06-17
1556,591,467.36,Gadget Y,2024-02-18
1557,81,1829.48,Service Plus,2024-08-19
1558,65,1951.76,Widget A,2025-02-03
1559,566,753.57,Widget B,2024-03-15
1560,458,1367.62,Widget C,2024-11-24
1561,884,1595.15,Gadget Z,2025-05-29
1562,641,1887.59,Gadget X,2024-06-11
1563,569,348.54,Gadget Z,2024-03-29
1564,729,108.46,Service Pro,2024-10-20
1565,304,860.95,Widget A,2024-02-09
1566,840,1423.77,Widget B,2024-07-16
1567,9,1750.31,Widget A,2025-04-11
1568,378,903.44,Gadget Y,2024-09-20
1569,242,931.97,Service Pro,2024-10-05
1570,7,1467.58,Gadget Y,2024-10-18
1571,671,1014.36,Gadget X,2024-05-20
1572,472,68.7,Gadget Z,2024-02-22
1573,859,428.45,Widget C,2025-01-13
1574,946,472.55,Widget B,2024-01-08
1575,908,1568.13,Widget A,2024-08-13
1576,118,1341.23,Gadget Z,2025-03-04
1577,324,232.99,Gadget Z,2025-04-07
1578,798,1394.47,Service Plus,2024-05-04
1579,136,1039.23,Widget C,2024-04-11
1580,398,495.02,Gadget Z,2024-01-30
1581,992,970.77,Widget A,2024-04-28
1582,951,739.01,Gadget Z,2024-08-03
1583,804,267.41,Service Pro,2024-04-04
1584,386,281.9,Gadget Y,2025-03-03
1585,401,1814.45,Service Pro,2025-06-10
1586,899,980.97,Widget A,2024-03-02
1587,849,777.15,Widget C,2025-06-27
1588,68,98.08,Widget A,2024-10-28
1589,224,1850.64,Gadget Z,2025-06-05
1590,753,1981.84,Service Plus,2024-01-27
1591,244,317.04,Service Pro,2025-04-20
1592,481,1966.6,Widget C,2025-01-10
1593,839,1222.27,Widget B,2024-08-30
1594,931,514.04,Widget B,2024-03-16
1595,338,1196.0,Widget C,2025-05-19
1596,830,861.01,Gadget Y,2025-03-13
1597,161,130.76,Service Plus,2024-10-11
1598,888,614.16,Service Pro,2025-05-17
1599,117,1202.54,Gadget Z,2024-01-04
1600,275,178.93,Widget B,2024-10-29
1601,29,1722.45,Service Plus,2024-09-04
1602,723,1674.97,Widget B,2024-07-31
1603,249,328.06,Gadget Y,2025-06-18
1604,772,1438.81,Service Pro,2024-09-26
1605,1000,328.18,Gadget X,2024-05-31
1606,178,221.15,Gadget X,2024-11-12
1607,370,1741.35,Widget B,2024-03-22
1608,885,1670.07,Service Plus,2025-05-24
1609,188,1258.34,Widget B,2024-11-13
1610,636,395.24,Service Plus,2024-11-08
1611,918,1509.74,Service Pro,2024-06-17
1612,84,1550.76,Widget C,2024-12-24
1613,399,681.22,Service Plus,2024-08-21
1614,342,1779.16,Service Pro,2024-02-26
1615,917,288.61,Gadget Y,2024-10-14
1616,315,986.05,Gadget X,2025-02-14
1617,259,1396.16,Service Pro,2024-01-04
1618,487,1849.8,Widget B,2024-05-19
1619,319,65.47,Gadget X,2024-01-22
1620,307,1803.59,Gadget Z,2024-04-27
1621,959,93.26,Service Pro,2024-01-29
1622,575,1258.55,Widget C,2025-01-20
1623,647,1239.32,Gadget X,2024-07-18
1624,603,849.48,Widget B,2024-02-20
1625,608,1611.17,Widget A,2024-06-29
1626,452,889.27,Widget C,2024-11-20
1627,993,1472.89,Gadget Y,2024-07-09
1628,819,1794.12,Widget C,2024-01-30
1629,766,1948.49,Widget A,2025-04-12
1630,473,1618.7,Widget A,2024-11-03
1631,698,1516.01,Widget A,2025-02-21
1632,405,1469.07,Service Pro,2024-07-03
1633,602,1487.24,Widget C,2024-02-15
1634,748,462.19,Service Plus,2025-05-29
1635,448,1200.82,Widget B,2024-09-02
1636,859,1436.51,Gadget Y,2025-01-05
1637,508,291.0,Widget B,2024-10-08
1638,777,1798.73,Service Plus,2024-09-11
1639,633,1393.75,Widget B,2025-05-25
1640,210,38.24,Widget A,2025-02-06
1641,712,1635.86,Gadget Y,2024-10-28
1642,667,130.94,Service Pro,2025-05-08
1643,974,766.2,Gadget Y,2025-02-19
1644,433,664.04,Widget B,2024-01-23
1645,837,846.34,Service Plus,2025-01-15
1646,923,196.14,Gadget Z,2024-12-13
1647,438,795.18,Gadget Y,2025-02-12
1648,223,832.79,Widget C,2025-03-28
1649,96,1257.83,Gadget X,2024-08-19
1650,229,1535.82,Widget B,2025-03-21
1651,42,913.61,Gadget Z,2024-06-12
1652,700,1471.25,Gadget Z,2024-02-14
1653,613,1666.57,Service Pro,2024-10-13
1654,974,660.53,Service Plus,2024-04-21
1655,832,1071.99,Service Plus,2024-04-13
1656,538,1358.76,Widget B,2024-07-26
1657,224,1623.27,Widget A,2024-07-12
1658,199,1621.48,Service Pro,2025-02-19
1659,123,1379.27,Gadget Y,2024-01-25
1660,246,1143.97,Service Pro,2024-09-01
1661,63,212.57,Widget B,2024-11-21
1662,173,673.57,Widget B,2025-06-17
1663,629,1580.99,Gadget X,2025-06-14
1664,869,1310.72,Widget C,2025-03-25
1665,702,1274.0,Widget A,2024-03-24
1666,634,552.56,Service Pro,2024-12-11
1667,11,436.0,Widget B,2024-01-13
1668,810,1970.62,Service Plus,2024-01-24
1669,241,1876.22,Widget C,2024-03-06
1670,204,688.32,Service Pro,2025-06-16
1671,916,1388.2,Service Plus,2025-03-10
1672,671,1600.64,Gadget Z,2025-06-11
1673,260,1163.73,Gadget X,2025-05-28
1674,412,156.07,Service Pro,2025-06-04
1675,21,1806.03,Service Plus,2024-02-05
1676,960,398.61,Gadget Z,2024-10-05
1677,990,1982.12,Gadget Z,2025-04-29
1678,653,1633.5,Widget B,2024-03-15
1679,809,239.5,Service Plus,2024-06-22
1680,804,676.58,Gadget Z,2024-01-03
1681,829,455.79,Widget B,2024-03-08
1682,422,1773.99,Service Plus,2025-05-03
1683,689,1801.74,Gadget X,2024-11-05
1684,289,1389.26,Widget A,2024-02-27
1685,995,1204.62,Gadget Z,2024-04-03
1686,523,966.64,Gadget Z,2025-03-03
1687,233,1738.3,Gadget X,2025-02-26
1688,665,926.16,Gadget X,2024-12-24
1689,146,563.28,Gadget Y,2024-10-14
1690,887,1997.95,Gadget Z,2024-12-03
1691,839,1649.79,Gadget X,2024-01-24
1692,961,637.14,Gadget Z,2024-08-10
1693,445,1626.47,Widget A,2024-12-23
1694,261,1976.14,Service Plus,2025-02-11
1695,663,1088.27,Service Pro,2025-05-13
1696,940,1012.16,Widget B,2024-05-26
1697,541,1099.96,Service Pro,2024-08-11
1698,748,607.1,Widget B,2024-04-28
1699,446,858.0,Gadget Y,2024-07-22
1700,952,1046.43,Service Pro,2024-12-16
1701,885,408.63,Widget C,2025-01-21
1702,209,1418.9,Gadget Y,2024-09-07
1703,308,1953.31,Widget C,2025-04-04
1704,660,393.58,Service Plus,2024-05-21
1705,60,199.92,Gadget Z,2025-04-30
1706,240,1138.62,Service Plus,2024-08-13
1707,222,639.43,Service Plus,2024-07-30
1708,596,514.97,Widget B,2024-12-22
1709,330,1344.54,Gadget X,2025-05-15
1710,965,448.78,Widget A,2025-06-01
1711,936,1888.43,Gadget Z,2025-06-27
1712,776,888.99,Service Pro,2024-04-09
1713,573,1269.08,Gadget Z,2024-07-19
1714,354,468.54,Service Plus,2024-11-15
1715,685,699.95,Widget A,2025-02-04
1716,715,567.7,Widget A,2025-04-02
1717,775,22.31,Service Pro,2024-09-08
1718,310,1667.71,Widget B,2025-05-07
1719,682,469.03,Gadget Z,2024-08-29
1720,984,1463.73,Gadget Z,2025-06-04
1721,377,1414.45,Gadget X,2025-05-15
1722,706,499.6,Service Plus,2024-01-15
1723,514,1403.88,Gadget X,2025-02-06
1724,416,350.0,Gadget Y,2025-04-17
1725,705,648.88,Gadget Y,2024-11-06
1726,472,1356.63,Service Pro,2024-02-01
1727,518,302.6,Gadget X,2024-06-06
1728,148,706.83,Gadget X,2024-11-04
1729,849,1456.74,Service Plus,2024-09-25
1730,28,1334.64,Widget C,2024-02-28
1731,423,1038.21,Widget B,2024-01-21
1732,180,1537.97,Service Plus,2024-02-17
1733,764,164.91,Widget C,2025-05-29
1734,14,689.84,Service Pro,2024-08-16
1735,130,1846.01,Service Pro,2024-05-31
1736,444,668.89,Widget C,2024-11-06
1737,413,1706.9,Widget A,2025-06-22
1738,463,606.93,Widget A,2024-12-02
1739,521,213.01,Service Plus,2025-04-28
1740,713,835.79,Service Pro,2025-05-02
1741,556,511.56,Widget C,2024-04-21
1742,465,1463.5,Gadget Y,2024-02-01
1743,599,394.85,Gadget X,2024-11-23
1744,146,273.17,Widget A,2025-04-23
1745,132,1707.45,Gadget X,2024-11-16
1746,77,1922.23,Gadget Y,2024-09-05
1747,595,1066.25,Service Plus,2024-10-05
1748,224,1782.05,Widget B,2025-03-30
1749,922,351.02,Widget C,2024-05-24
1750,101,726.79,Widget B,2024-08-14
1751,419,104.91,Gadget Y,2024-07-22
1752,913,1380.47,Gadget Z,2024-01-30
1753,991,619.72,Gadget Z,2024-01-14
1754,74,286.1,Gadget Y,2025-04-19
1755,524,710.92,Widget A,2024-02-20
1756,414,1736.55,Widget B,2024-07-03
1757,859,75.36,Gadget X,2024-11-06
1758,843,1642.47,Service Pro,2025-01-22
1759,306,1054.86,Gadget Z,2024-03-15
1760,158,1865.43,Widget A,2025-05-23
1761,800,779.36,Gadget Y,2024-02-26
1762,938,550.49,Gadget Z,2024-01-10
1763,990,1730.21,Gadget X,2024-03-29
1764,139,505.25,Gadget Z,2025-02-21
1765,350,563.07,Gadget Z,2025-04-10
1766,637,1499.23,Widget C,2024-01-04
1767,417,264.01,Widget C,2024-11-05
1768,353,536.79,Widget B,2024-12-30
1769,73,891.72,Service Pro,2025-01-11
1770,19,1696.79,Widget A,2025-05-27
1771,949,860.18,Widget A,2025-03-12
1772,70,606.96,Service Plus,2024-02-04
1773,735,142.67,Widget A,2024-06-28
1774,252,1248.55,Gadget X,2024-07-30
1775,508,711.73,Widget C,2024-12-03
1776,826,835.44,Service Pro,2025-01-22
1777,312,190.5,Gadget Y,2024-08-22
1778,445,1118.12,Gadget X,2024-05-25
1779,659,1726.59,Gadget Z,2024-12-06
1780,367,1382.53,Widget A,2024-07-15
1781,947,651.34,Service Pro,2025-04-07
1782,465,660.5,Widget C,2024-02-06
1783,645,1118.87,Widget A,2024-05-12
1784,973,895.88,Gadget Y,2025-06-02
1785,64,1645.28,Gadget X,2024-11-29
1786,977,133.17,Service Plus,2024-01-29
1787,413,276.16,Gadget Y,2024-08-16
1788,923,1630.13,Service Pro,2024-04-14
1789,531,670.59,Gadget Y,2025-03-16
1790,801,1319.12,Service Pro,2024-10-14
1791,297,58.44,Service Plus,2024-12-21
1792,539,1461.67,Service Plus,2024-07-05
1793,689,1014.41,Widget A,2024-01-21
1794,458,279.03,Service Pro,2025-04-07
1795,824,467.6,Service Pro,2024-10-21
1796,139,1945.64,Gadget Z,2024-05-17
1797,825,1820.88,Widget B,2025-03-18
1798,147,907.27,Service Plus,2025-05-03
1799,717,1755.94,Gadget Z,2024-03-28
1800,692,1777.33,Widget B,2024-08-20
1801,354,1376.47,Widget B,2024-09-19
1802,823,678.07,Service Pro,2024-06-09
1803,160,1928.85,Service Pro,2024-08-04
1804,448,827.91,Gadget Z,2024-07-22
1805,592,1930.79,Widget B,2024-07-27
1806,561,1775.54,Service Pro,2024-06-02
1807,831,1657.59,Widget B,2024-04-14
1808,429,1687.84,Gadget X,2024-11-18
1809,375,1822.12,Service Plus,2024-05-17
1810,65,1037.06,Gadget X,2025-05-09
1811,237,1841.18,Widget C,2025-04-14
1812,41,294.36,Gadget X,2024-06-05
1813,418,151.54,Widget B,2024-02-01
1814,792,126.9,Service Plus,2025-06-20
1815,484,1847.43,Widget A,2025-04-09
1816,973,637.0,Widget C,2024-12-27
1817,238,1035.56,Service Pro,2024-06-01
1818,937,503.32,Service Pro,2024-09-05
1819,485,1107.37,Service Pro,2025-06-10
1820,279,1201.68,Gadget Z,2024-12-26
1821,7,623.4,Widget B,2024-08-24
1822,358,181.43,Widget B,2024-07-01
1823,420,935.24,Widget A,2024-09-21
1824,447,125.26,Widget C,2024-02-25
1825,73,1608.69,Widget A,2024-12-20
1826,387,1209.01,Widget B,2025-05-15
1827,10,930.05,Widget C,2025-04-10
1828,580,1100.86,Widget A,2024-06-14
1829,642,1744.84,Gadget X,2024-06-06
1830,985,369.0,Service Plus,2024-04-15
1831,493,1638.28,Gadget X,2024-09-30
1832,705,210.02,Service Plus,2024-10-16
1833,708,1646.18,Widget A,2024-10-20
1834,991,606.45,Service Pro,2024-08-24
1835,197,1270.1,Gadget X,2024-12-31
1836,87,1337.66,Gadget Y,2024-10-17
1837,980,42.64,Widget B,2024-11-17
1838,897,1807.89,Service Plus,2024-01-09
1839,82,460.52,Gadget X,2024-01-04
1840,660,876.49,Widget C,2025-05-18
1841,546,1638.71,Gadget X,2024-09-06
1842,95,714.31,Gadget Z,2024-03-11
1843,504,883.85,Gadget X,2025-06-21
1844,694,881.18,Service Plus,2025-06-29
1845,860,1585.82,Widget B,2024-01-01
1846,144,1181.79,Widget A,2024-11-18
1847,729,867.73,Widget C,2025-05-05
1848,688,1728.92,Gadget Y,2024-01-13
1849,409,254.71,Gadget X,2024-11-15
1850,528,1136.93,Service Pro,2025-03-15
1851,73,218.72,Widget A,2024-05-28
1852,745,1612.68,Gadget X,2025-02-05
1853,213,255.59,Service Plus,2024-01-07
1854,386,1221.63,Widget C,2024-04-15
1855,585,481.26,Widget C,2024-08-11
1856,120,1049.99,Service Pro,2025-02-26
1857,597,1948.89,Widget C,2025-06-07
1858,11,438.72,Gadget Z,2024-08-21
1859,750,1010.26,Gadget X,2025-02-06
1860,560,976.24,Gadget Y,2024-11-01
1861,942,595.11,Gadget Y,2024-01-16
1862,7,1023.6,Gadget Y,2025-02-06
1863,833,1139.85,Widget C,2024-06-03
1864,363,867.41,Service Pro,2025-05-03
1865,233,1569.14,Gadget X,2025-02-03
1866,980,921.41,Widget A,2024-07-29
1867,822,1640.01,Gadget Z,2024-01-22
1868,660,1111.34,Widget C,2024-05-21
1869,344,1795.91,Gadget X,2024-06-07
1870,757,421.25,Widget A,2025-05-27
1871,292,374.27,Gadget Z,2024-10-19
1872,223,924.77,Gadget Z,2024-07-20
1873,269,96.6,Service Pro,2024-01-24
1874,890,1993.23,Gadget Z,2024-12-03
1875,189,130.94,Gadget Y,2025-03-06
1876,843,1836.63,Widget A,2025-02-03
1877,786,220.13,Widget B,2024-10-09
1878,427,103.09,Widget C,2025-03-01
1879,6,944.96,Service Plus,2024-07-20
1880,781,73.58,Widget A,2024-01-09
1881,11,538.48,Service Plus,2024-11-27
1882,144,1342.94,Widget B,2024-04-04
1883,975,249.99,Widget B,2025-02-20
1884,592,290.02,Widget B,2024-12-05
1885,739,1425.56,Gadget X,2024-06-19
1886,935,535.21,Widget C,2024-08-11
1887,346,1040.85,Widget C,2025-05-01
1888,820,438.49,Widget C,2024-08-25
1889,718,1271.96,Gadget Y,2025-04-01
1890,147,692.12,Widget A,2025-01-11
1891,162,1918.0,Widget B,2024-01-20
1892,898,1911.8,Gadget Y,2025-06-23
1893,140,1902.04,Widget C,2024-02-02
1894,732,971.88,Gadget Y,2024-03-26
1895,656,1114.91,Gadget Z,2024-10-02
1896,125,1262.52,Widget A,2024-01-24
1897,783,1141.16,Service Plus,2025-04-08
1898,903,498.93,Gadget Z,2024-11-30
1899,259,1402.19,Service Pro,2025-04-23
1900,576,973.27,Service Pro,2024-06-29
1901,580,308.43,Gadget Z,2025-04-30
1902,424,1451.59,Widget A,2024-02-27
1903,61,1663.31,Widget A,2024-12-14
1904,175,472.53,Widget A,2025-01-09
1905,556,1270.88,Gadget Y,2024-08-17
1906,806,917.16,Widget A,2024-02-05
1907,968,894.33,Gadget X,2024-02-25
1908,119,429.88,Widget B,2024-03-04
1909,174,1283.91,Service Pro,2024-07-12
1910,305,1844.11,Gadget X,2024-10-14
1911,651,175.54,Service Pro,2024-10-22
1912,227,1416.26,Widget A,2024-08-06
1913,243,62.91,Widget A,2024-08-09
1914,130,756.06,Widget A,2024-05-11
1915,340,359.68,Widget A,2024-12-14
1916,490,373.8,Service Plus,2024-09-13
1917,843,585.24,Widget B,2024-01-25
1918,77,1064.72,Service Pro,2025-06-16
1919,434,1831.87,Service Plus,2024-02-27
1920,969,1098.34,Gadget X,2024-12-20
